"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Massachusetts"	"25"	"65-69 years"	"65-69"	"2012"	"2012"	"Male"	"M"	2151	141721	1517.77
	"Massachusetts"	"25"	"65-69 years"	"65-69"	"2013"	"2013"	"Female"	"F"	1612	168247	958.12
	"Massachusetts"	"25"	"65-69 years"	"65-69"	"2013"	"2013"	"Male"	"M"	2216	148108	1496.21
	"Massachusetts"	"25"	"65-69 years"	"65-69"	"2014"	"2014"	"Female"	"F"	1680	175890	955.14
	"Massachusetts"	"25"	"65-69 years"	"65-69"	"2014"	"2014"	"Male"	"M"	2403	155047	1549.85
	"Massachusetts"	"25"	"65-69 years"	"65-69"	"2015"	"2015"	"Female"	"F"	1783	184335	967.26
	"Massachusetts"	"25"	"65-69 years"	"65-69"	"2015"	"2015"	"Male"	"M"	2432	162338	1498.11
	"Massachusetts"	"25"	"65-69 years"	"65-69"	"2016"	"2016"	"Female"	"F"	1821	192833	944.34
	"Massachusetts"	"25"	"65-69 years"	"65-69"	"2016"	"2016"	"Male"	"M"	2573	169481	1518.16
	"Massachusetts"	"25"	"65-69 years"	"65-69"	"2017"	"2017"	"Female"	"F"	1808	192848	937.53
	"Massachusetts"	"25"	"65-69 years"	"65-69"	"2017"	"2017"	"Male"	"M"	2550	169520	1504.25
	"Massachusetts"	"25"	"65-69 years"	"65-69"	"2018"	"2018"	"Female"	"F"	1747	195647	892.93
	"Massachusetts"	"25"	"65-69 years"	"65-69"	"2018"	"2018"	"Male"	"M"	2601	171603	1515.71
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"1999"	"1999"	"Female"	"F"	2580	121647	2120.89
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"1999"	"1999"	"Male"	"M"	3276	91538	3578.84
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2000"	"2000"	"Female"	"F"	2646	119916	2206.54
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2000"	"2000"	"Male"	"M"	3317	91416	3628.47
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2001"	"2001"	"Female"	"F"	2568	117271	2189.80
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2001"	"2001"	"Male"	"M"	3097	90121	3436.49
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2002"	"2002"	"Female"	"F"	2442	114393	2134.75
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2002"	"2002"	"Male"	"M"	2975	88472	3362.65
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2003"	"2003"	"Female"	"F"	2308	111508	2069.81
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2003"	"2003"	"Male"	"M"	2795	86928	3215.30
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2004"	"2004"	"Female"	"F"	2300	108288	2123.97
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2004"	"2004"	"Male"	"M"	2591	84965	3049.49
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2005"	"2005"	"Female"	"F"	2095	106159	1973.45
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2005"	"2005"	"Male"	"M"	2544	84014	3028.07
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2006"	"2006"	"Female"	"F"	1974	104264	1893.27
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2006"	"2006"	"Male"	"M"	2425	83052	2919.86
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2007"	"2007"	"Female"	"F"	1945	103457	1880.01
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2007"	"2007"	"Male"	"M"	2311	82702	2794.37
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2008"	"2008"	"Female"	"F"	1914	103732	1845.14
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2008"	"2008"	"Male"	"M"	2284	83498	2735.39
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2009"	"2009"	"Female"	"F"	1895	105372	1798.39
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2009"	"2009"	"Male"	"M"	2127	84985	2502.79
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2010"	"2010"	"Female"	"F"	1799	106210	1693.81
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2010"	"2010"	"Male"	"M"	2155	85791	2511.92
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2011"	"2011"	"Female"	"F"	1831	109134	1677.75
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2011"	"2011"	"Male"	"M"	2238	88622	2525.33
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2012"	"2012"	"Female"	"F"	1820	113016	1610.39
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2012"	"2012"	"Male"	"M"	2265	92728	2442.63
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2013"	"2013"	"Female"	"F"	2025	120875	1675.28
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2013"	"2013"	"Male"	"M"	2399	100228	2393.54
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2014"	"2014"	"Female"	"F"	2032	126621	1604.79
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2014"	"2014"	"Male"	"M"	2567	105238	2439.23
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2015"	"2015"	"Female"	"F"	2136	131754	1621.20
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2015"	"2015"	"Male"	"M"	2690	110173	2441.61
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2016"	"2016"	"Female"	"F"	2160	136200	1585.90
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2016"	"2016"	"Male"	"M"	2778	114017	2436.48
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2017"	"2017"	"Female"	"F"	2448	148957	1643.43
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2017"	"2017"	"Male"	"M"	2906	125386	2317.64
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2018"	"2018"	"Female"	"F"	2507	155811	1609.00
	"Massachusetts"	"25"	"70-74 years"	"70-74"	"2018"	"2018"	"Male"	"M"	3059	130768	2339.26
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"1999"	"1999"	"Female"	"F"	3916	110653	3538.99
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"1999"	"1999"	"Male"	"M"	4103	72875	5630.19
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2000"	"2000"	"Female"	"F"	4042	111112	3637.77
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2000"	"2000"	"Male"	"M"	4202	73829	5691.53
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2001"	"2001"	"Female"	"F"	3841	110001	3491.79
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2001"	"2001"	"Male"	"M"	4043	73876	5472.68
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2002"	"2002"	"Female"	"F"	3745	109130	3431.69
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2002"	"2002"	"Male"	"M"	3882	74480	5212.14
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2003"	"2003"	"Female"	"F"	3711	107891	3439.58
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2003"	"2003"	"Male"	"M"	3792	74360	5099.52
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2004"	"2004"	"Female"	"F"	3497	105254	3322.44
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2004"	"2004"	"Male"	"M"	3533	73998	4774.45
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2005"	"2005"	"Female"	"F"	3239	103672	3124.28
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2005"	"2005"	"Male"	"M"	3468	73272	4733.05
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2006"	"2006"	"Female"	"F"	3195	101524	3147.04
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2006"	"2006"	"Male"	"M"	3350	72121	4644.97
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2007"	"2007"	"Female"	"F"	3026	99255	3048.71
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2007"	"2007"	"Male"	"M"	3234	71100	4548.52
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2008"	"2008"	"Female"	"F"	3077	96895	3175.60
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2008"	"2008"	"Male"	"M"	3186	70109	4544.35
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2009"	"2009"	"Female"	"F"	2843	94499	3008.50
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2009"	"2009"	"Male"	"M"	3017	68939	4376.33
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2010"	"2010"	"Female"	"F"	2634	93661	2812.27
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2010"	"2010"	"Male"	"M"	2954	68931	4285.44
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2011"	"2011"	"Female"	"F"	2684	92075	2915.01
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2011"	"2011"	"Male"	"M"	2840	69013	4115.17
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2012"	"2012"	"Female"	"F"	2577	92146	2796.65
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2012"	"2012"	"Male"	"M"	2756	69249	3979.84
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2013"	"2013"	"Female"	"F"	2625	92620	2834.16
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2013"	"2013"	"Male"	"M"	2798	69994	3997.49
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2014"	"2014"	"Female"	"F"	2540	93893	2705.21
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2014"	"2014"	"Male"	"M"	2768	71711	3859.94
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2015"	"2015"	"Female"	"F"	2790	95421	2923.88
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2015"	"2015"	"Male"	"M"	2920	73054	3997.04
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2016"	"2016"	"Female"	"F"	2654	97869	2711.79
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2016"	"2016"	"Male"	"M"	2956	75203	3930.69
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2017"	"2017"	"Female"	"F"	2696	102281	2635.88
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2017"	"2017"	"Male"	"M"	3099	78690	3938.24
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2018"	"2018"	"Female"	"F"	2995	109065	2746.07
	"Massachusetts"	"25"	"75-79 years"	"75-79"	"2018"	"2018"	"Male"	"M"	3387	84272	4019.13
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"1999"	"1999"	"Female"	"F"	5102	83636	6100.24
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"1999"	"1999"	"Male"	"M"	4299	45481	9452.30
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2000"	"2000"	"Female"	"F"	5146	84235	6109.10
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2000"	"2000"	"Male"	"M"	4193	46464	9024.19
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2001"	"2001"	"Female"	"F"	5234	86009	6085.41
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2001"	"2001"	"Male"	"M"	4306	48245	8925.28
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2002"	"2002"	"Female"	"F"	5277	87334	6042.32
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2002"	"2002"	"Male"	"M"	4366	49584	8805.26
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2003"	"2003"	"Female"	"F"	5150	87591	5879.60
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2003"	"2003"	"Male"	"M"	4331	50164	8633.68
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2004"	"2004"	"Female"	"F"	5085	88640	5736.69
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2004"	"2004"	"Male"	"M"	4243	51237	8281.12
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2005"	"2005"	"Female"	"F"	4902	88395	5545.56
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2005"	"2005"	"Male"	"M"	4040	51993	7770.28
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2006"	"2006"	"Female"	"F"	4802	87757	5471.93
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2006"	"2006"	"Male"	"M"	4017	52572	7640.95
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2007"	"2007"	"Female"	"F"	4650	87590	5308.83
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2007"	"2007"	"Male"	"M"	3922	53466	7335.50
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2008"	"2008"	"Female"	"F"	4596	87013	5281.97
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2008"	"2008"	"Male"	"M"	4143	53786	7702.75
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2009"	"2009"	"Female"	"F"	4377	85427	5123.67
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2009"	"2009"	"Male"	"M"	3801	53779	7067.81
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2010"	"2010"	"Female"	"F"	4204	84922	4950.43
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2010"	"2010"	"Male"	"M"	3889	53551	7262.24
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2011"	"2011"	"Female"	"F"	4240	83665	5067.83
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2011"	"2011"	"Male"	"M"	3866	53570	7216.73
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2012"	"2012"	"Female"	"F"	4208	82227	5117.54
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2012"	"2012"	"Male"	"M"	3736	53373	6999.79
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2013"	"2013"	"Female"	"F"	4138	80445	5143.89
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2013"	"2013"	"Male"	"M"	3610	52914	6822.39
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2014"	"2014"	"Female"	"F"	3876	78603	4931.11
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2014"	"2014"	"Male"	"M"	3607	52040	6931.21
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2015"	"2015"	"Female"	"F"	3884	77326	5022.89
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2015"	"2015"	"Male"	"M"	3709	52263	7096.80
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2016"	"2016"	"Female"	"F"	3730	77042	4841.52
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2016"	"2016"	"Male"	"M"	3526	52513	6714.53
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2017"	"2017"	"Female"	"F"	3797	77246	4915.46
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2017"	"2017"	"Male"	"M"	3668	53191	6895.90
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2018"	"2018"	"Female"	"F"	3664	78002	4697.32
	"Massachusetts"	"25"	"80-84 years"	"80-84"	"2018"	"2018"	"Male"	"M"	3755	54080	6943.42
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"1999"	"1999"	"Female"	"F"	5479	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"1999"	"1999"	"Male"	"M"	3212	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2000"	"2000"	"Female"	"F"	5603	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2000"	"2000"	"Male"	"M"	3275	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2001"	"2001"	"Female"	"F"	5833	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2001"	"2001"	"Male"	"M"	3236	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2002"	"2002"	"Female"	"F"	5798	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2002"	"2002"	"Male"	"M"	3518	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2003"	"2003"	"Female"	"F"	5587	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2003"	"2003"	"Male"	"M"	3477	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2004"	"2004"	"Female"	"F"	5605	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2004"	"2004"	"Male"	"M"	3494	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2005"	"2005"	"Female"	"F"	5541	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2005"	"2005"	"Male"	"M"	3560	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2006"	"2006"	"Female"	"F"	5593	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2006"	"2006"	"Male"	"M"	3509	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2007"	"2007"	"Female"	"F"	5554	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2007"	"2007"	"Male"	"M"	3724	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2008"	"2008"	"Female"	"F"	5674	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2008"	"2008"	"Male"	"M"	3838	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2009"	"2009"	"Female"	"F"	5407	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2009"	"2009"	"Male"	"M"	3785	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2010"	"2010"	"Female"	"F"	5580	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2010"	"2010"	"Male"	"M"	3844	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2011"	"2011"	"Female"	"F"	5566	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2011"	"2011"	"Male"	"M"	4024	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2012"	"2012"	"Female"	"F"	5498	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2012"	"2012"	"Male"	"M"	3861	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2013"	"2013"	"Female"	"F"	5515	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2013"	"2013"	"Male"	"M"	4079	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2014"	"2014"	"Female"	"F"	5343	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2014"	"2014"	"Male"	"M"	4030	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2015"	"2015"	"Female"	"F"	5581	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2015"	"2015"	"Male"	"M"	4060	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2016"	"2016"	"Female"	"F"	5243	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2016"	"2016"	"Male"	"M"	3956	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2017"	"2017"	"Female"	"F"	5210	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2017"	"2017"	"Male"	"M"	4143	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2018"	"2018"	"Female"	"F"	5087	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"85-89 years"	"85-89"	"2018"	"2018"	"Male"	"M"	3901	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"1999"	"1999"	"Female"	"F"	4391	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"1999"	"1999"	"Male"	"M"	1575	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2000"	"2000"	"Female"	"F"	4459	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2000"	"2000"	"Male"	"M"	1616	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2001"	"2001"	"Female"	"F"	4558	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2001"	"2001"	"Male"	"M"	1614	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2002"	"2002"	"Female"	"F"	4617	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2002"	"2002"	"Male"	"M"	1786	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2003"	"2003"	"Female"	"F"	4628	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2003"	"2003"	"Male"	"M"	1814	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2004"	"2004"	"Female"	"F"	4427	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2004"	"2004"	"Male"	"M"	1753	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2005"	"2005"	"Female"	"F"	4575	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2005"	"2005"	"Male"	"M"	1892	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2006"	"2006"	"Female"	"F"	4532	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2006"	"2006"	"Male"	"M"	1917	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2007"	"2007"	"Female"	"F"	4358	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2007"	"2007"	"Male"	"M"	2002	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2008"	"2008"	"Female"	"F"	4639	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2008"	"2008"	"Male"	"M"	2147	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2009"	"2009"	"Female"	"F"	4423	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2009"	"2009"	"Male"	"M"	2201	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2010"	"2010"	"Female"	"F"	4644	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2010"	"2010"	"Male"	"M"	2286	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2011"	"2011"	"Female"	"F"	4905	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2011"	"2011"	"Male"	"M"	2465	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2012"	"2012"	"Female"	"F"	4852	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2012"	"2012"	"Male"	"M"	2471	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2013"	"2013"	"Female"	"F"	5047	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2013"	"2013"	"Male"	"M"	2610	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2014"	"2014"	"Female"	"F"	5179	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2014"	"2014"	"Male"	"M"	2680	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2015"	"2015"	"Female"	"F"	5596	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2015"	"2015"	"Male"	"M"	2979	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2016"	"2016"	"Female"	"F"	5247	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2016"	"2016"	"Male"	"M"	2823	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2017"	"2017"	"Female"	"F"	5324	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2017"	"2017"	"Male"	"M"	3093	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2018"	"2018"	"Female"	"F"	5341	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"90-94 years"	"90-94"	"2018"	"2018"	"Male"	"M"	3198	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	"1999"	"1999"	"Female"	"F"	2017	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	"1999"	"1999"	"Male"	"M"	506	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	"2000"	"2000"	"Female"	"F"	2057	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	"2000"	"2000"	"Male"	"M"	490	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	"2001"	"2001"	"Female"	"F"	2091	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	"2001"	"2001"	"Male"	"M"	443	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	"2002"	"2002"	"Female"	"F"	2068	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	"2002"	"2002"	"Male"	"M"	466	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	"2003"	"2003"	"Female"	"F"	2106	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	"2003"	"2003"	"Male"	"M"	501	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	"2004"	"2004"	"Female"	"F"	2016	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	"2004"	"2004"	"Male"	"M"	533	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	"2005"	"2005"	"Female"	"F"	2035	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	"2005"	"2005"	"Male"	"M"	551	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	"2006"	"2006"	"Female"	"F"	2125	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	"2006"	"2006"	"Male"	"M"	577	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"95-99 years"	"95-99"	"2007"	"2007"	"Female"	"F"	2060	Not Applicable	Not Applicable
