"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
"Total"	"Montana"	"30"	"75-79 years"	"75-79"	"Female"	"F"			Suppressed	7861	Suppressed
"Total"	"Montana"	"30"	"75-79 years"	"75-79"					Suppressed	7861	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"1999"	"1999"	Suppressed	153	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2000"	"2000"	Suppressed	163	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2001"	"2001"	Suppressed	172	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2002"	"2002"	Suppressed	185	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2003"	"2003"	Suppressed	183	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2004"	"2004"	Suppressed	165	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2005"	"2005"	Suppressed	173	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2006"	"2006"	Suppressed	180	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2007"	"2007"	Suppressed	179	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2008"	"2008"	Suppressed	219	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2009"	"2009"	Suppressed	219	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2010"	"2010"	Suppressed	227	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2011"	"2011"	Suppressed	248	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2012"	"2012"	Suppressed	274	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2013"	"2013"	Suppressed	297	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2014"	"2014"	Suppressed	306	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2015"	"2015"	Suppressed	314	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2016"	"2016"	Suppressed	325	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2017"	"2017"	Suppressed	336	Suppressed
	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"	"2018"	"2018"	Suppressed	350	Suppressed
"Total"	"Montana"	"30"	"80-84 years"	"80-84"	"Female"	"F"			10	4668	Unreliable
"Total"	"Montana"	"30"	"80-84 years"	"80-84"					10	4668	Unreliable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"1999"	"1999"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
"Total"	"Montana"	"30"	"85-89 years"	"85-89"	"Female"	"F"			Suppressed	Not Applicable	Not Applicable
"Total"	"Montana"	"30"	"85-89 years"	"85-89"					Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"1999"	"1999"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
"Total"	"Montana"	"30"	"90-94 years"	"90-94"	"Female"	"F"			12	Not Applicable	Not Applicable
"Total"	"Montana"	"30"	"90-94 years"	"90-94"					12	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"1999"	"1999"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
"Total"	"Montana"	"30"	"95-99 years"	"95-99"	"Female"	"F"			Suppressed	Not Applicable	Not Applicable
"Total"	"Montana"	"30"	"95-99 years"	"95-99"					Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"1999"	"1999"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
"Total"	"Montana"	"30"	"100+ years"	"100+"	"Female"	"F"			Suppressed	Not Applicable	Not Applicable
"Total"	"Montana"	"30"	"100+ years"	"100+"					Suppressed	Not Applicable	Not Applicable
"Total"	"Montana"	"30"							41	294613	13.92
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"1999"	"1999"	Suppressed	601	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2000"	"2000"	Suppressed	601	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2001"	"2001"	Suppressed	619	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2002"	"2002"	Suppressed	599	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2003"	"2003"	Suppressed	594	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2004"	"2004"	Suppressed	583	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2005"	"2005"	Suppressed	520	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2006"	"2006"	Suppressed	548	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2007"	"2007"	Suppressed	539	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2008"	"2008"	Suppressed	548	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2009"	"2009"	Suppressed	552	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2010"	"2010"	Suppressed	560	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2011"	"2011"	Suppressed	569	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2012"	"2012"	Suppressed	566	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2013"	"2013"	Suppressed	553	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2014"	"2014"	Suppressed	573	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2015"	"2015"	Suppressed	570	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2016"	"2016"	Suppressed	574	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2017"	"2017"	Suppressed	584	Suppressed
	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"	"2018"	"2018"	Suppressed	612	Suppressed
"Total"	"Nebraska"	"31"	"30-34 years"	"30-34"	"Female"	"F"			Suppressed	11465	Suppressed
"Total"	"Nebraska"	"31"	"30-34 years"	"30-34"					Suppressed	11465	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"1999"	"1999"	Suppressed	559	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2000"	"2000"	Suppressed	573	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2001"	"2001"	Suppressed	552	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2002"	"2002"	Suppressed	564	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2003"	"2003"	Suppressed	576	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2004"	"2004"	Suppressed	580	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2005"	"2005"	Suppressed	605	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2006"	"2006"	Suppressed	623	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2007"	"2007"	Suppressed	624	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2008"	"2008"	Suppressed	572	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2009"	"2009"	Suppressed	582	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2010"	"2010"	Suppressed	537	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2011"	"2011"	Suppressed	513	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2012"	"2012"	Suppressed	502	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2013"	"2013"	Suppressed	538	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2014"	"2014"	Suppressed	522	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2015"	"2015"	Suppressed	554	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2016"	"2016"	Suppressed	550	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2017"	"2017"	Suppressed	524	Suppressed
	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"	"2018"	"2018"	Suppressed	532	Suppressed
"Total"	"Nebraska"	"31"	"35-39 years"	"35-39"	"Female"	"F"			Suppressed	11182	Suppressed
"Total"	"Nebraska"	"31"	"35-39 years"	"35-39"					Suppressed	11182	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"1999"	"1999"	Suppressed	432	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2000"	"2000"	Suppressed	468	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2001"	"2001"	Suppressed	494	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2002"	"2002"	Suppressed	535	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2003"	"2003"	Suppressed	516	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2004"	"2004"	Suppressed	524	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2005"	"2005"	Suppressed	540	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2006"	"2006"	Suppressed	520	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2007"	"2007"	Suppressed	529	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2008"	"2008"	Suppressed	551	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2009"	"2009"	Suppressed	544	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2010"	"2010"	Suppressed	563	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2011"	"2011"	Suppressed	547	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2012"	"2012"	Suppressed	550	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2013"	"2013"	Suppressed	496	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2014"	"2014"	Suppressed	490	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2015"	"2015"	Suppressed	493	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2016"	"2016"	Suppressed	504	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2017"	"2017"	Suppressed	509	Suppressed
	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"	"2018"	"2018"	Suppressed	518	Suppressed
"Total"	"Nebraska"	"31"	"40-44 years"	"40-44"	"Female"	"F"			Suppressed	10323	Suppressed
"Total"	"Nebraska"	"31"	"40-44 years"	"40-44"					Suppressed	10323	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"1999"	"1999"	Suppressed	384	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2000"	"2000"	Suppressed	436	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2001"	"2001"	Suppressed	450	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2002"	"2002"	Suppressed	452	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2003"	"2003"	Suppressed	471	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2004"	"2004"	Suppressed	485	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2005"	"2005"	Suppressed	480	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2006"	"2006"	Suppressed	522	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2007"	"2007"	Suppressed	554	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2008"	"2008"	Suppressed	523	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2009"	"2009"	Suppressed	551	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2010"	"2010"	Suppressed	561	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2011"	"2011"	Suppressed	527	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2012"	"2012"	Suppressed	536	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2013"	"2013"	Suppressed	528	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2014"	"2014"	Suppressed	536	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2015"	"2015"	Suppressed	545	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2016"	"2016"	Suppressed	535	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2017"	"2017"	Suppressed	500	Suppressed
	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"	"2018"	"2018"	Suppressed	485	Suppressed
"Total"	"Nebraska"	"31"	"45-49 years"	"45-49"	"Female"	"F"			Suppressed	10061	Suppressed
"Total"	"Nebraska"	"31"	"45-49 years"	"45-49"					Suppressed	10061	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"1999"	"1999"	Suppressed	314	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2000"	"2000"	Suppressed	323	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2001"	"2001"	Suppressed	344	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2002"	"2002"	Suppressed	372	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2003"	"2003"	Suppressed	396	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2004"	"2004"	Suppressed	419	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2005"	"2005"	Suppressed	467	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2006"	"2006"	Suppressed	465	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2007"	"2007"	Suppressed	450	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2008"	"2008"	Suppressed	499	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2009"	"2009"	Suppressed	519	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2010"	"2010"	Suppressed	500	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2011"	"2011"	Suppressed	544	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2012"	"2012"	Suppressed	548	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2013"	"2013"	Suppressed	537	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2014"	"2014"	Suppressed	551	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2015"	"2015"	Suppressed	533	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2016"	"2016"	Suppressed	506	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	Suppressed	520	Suppressed
	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	Suppressed	518	Suppressed
"Total"	"Nebraska"	"31"	"50-54 years"	"50-54"	"Female"	"F"			Suppressed	9325	Suppressed
"Total"	"Nebraska"	"31"	"50-54 years"	"50-54"					Suppressed	9325	Suppressed
	"Nebraska"	"31"	"55-59 years"	"55-59"	"Female"	"F"	"1999"	"1999"	Suppressed	203	Suppressed
	"Nebraska"	"31"	"55-59 years"	"55-59"	"Female"	"F"	"2000"	"2000"	Suppressed	224	Suppressed
	"Nebraska"	"31"	"55-59 years"	"55-59"	"Female"	"F"	"2001"	"2001"	Suppressed	253	Suppressed
	"Nebraska"	"31"	"55-59 years"	"55-59"	"Female"	"F"	"2002"	"2002"	Suppressed	262	Suppressed
	"Nebraska"	"31"	"55-59 years"	"55-59"	"Female"	"F"	"2003"	"2003"	Suppressed	285	Suppressed
	"Nebraska"	"31"	"55-59 years"	"55-59"	"Female"	"F"	"2004"	"2004"	Suppressed	290	Suppressed
	"Nebraska"	"31"	"55-59 years"	"55-59"	"Female"	"F"	"2005"	"2005"	Suppressed	310	Suppressed
	"Nebraska"	"31"	"55-59 years"	"55-59"	"Female"	"F"	"2006"	"2006"	Suppressed	334	Suppressed
	"Nebraska"	"31"	"55-59 years"	"55-59"	"Female"	"F"	"2007"	"2007"	Suppressed	378	Suppressed
