"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	60897	Suppressed
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	59067	Suppressed
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	56913	Suppressed
	"Mississippi"	"28"	"50-54 years"	"50-54"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	55227	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	46079	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	46872	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	47896	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	51968	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	53796	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	55727	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	57818	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	59517	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	57884	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	57259	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	57396	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	58227	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	59070	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	59968	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	60957	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	61124	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	60966	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	60913	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	60487	Suppressed
	"Mississippi"	"28"	"55-59 years"	"55-59"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	59929	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	39997	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	40005	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	40715	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	41688	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	43343	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	44380	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	45209	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	45672	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	49549	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	51405	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	53100	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	54549	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	56418	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	54556	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	53607	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	53860	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	54702	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	55270	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	56166	Suppressed
	"Mississippi"	"28"	"60-64 years "	"60-64"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	57013	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	33486	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	33768	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	34003	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	34551	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	35407	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	36725	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	37520	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	37859	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	38702	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	40090	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	41108	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	41675	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	42285	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	46013	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	47659	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	48929	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	50199	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	51309	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	49514	Suppressed
	"Mississippi"	"28"	"65-69 years"	"65-69"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	48916	Suppressed
	"Mississippi"	"28"	"70-74 years"	"70-74"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	16	28668	Unreliable
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	10	28789	Unreliable
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	28998	Suppressed
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	28760	Suppressed
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	13	28658	Unreliable
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	13	28618	Unreliable
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	14	29272	Unreliable
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	19	29282	Unreliable
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	17	29740	Unreliable
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	21	30362	69.17
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	20	31564	63.36
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	18	31868	Unreliable
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	22	32611	67.46
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	20	33665	59.41
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	15	34961	Unreliable
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	17	35840	Unreliable
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	16	36489	Unreliable
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	20	36852	54.27
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	18	39932	Unreliable
	"Mississippi"	"28"	"70-74 years"	"70-74"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	34	41377	82.17
	"Mississippi"	"28"	"75-79 years"	"75-79"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	19	20281	Unreliable
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	24	20369	117.83
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	14	20757	Unreliable
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	26	21445	121.24
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	20	21954	91.10
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	25	22306	112.08
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	33	22550	146.34
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	33	22543	146.39
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	35	22339	156.68
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	40	22223	179.99
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	46	22238	206.85
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	36	22639	159.02
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	38	23062	164.77
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	30	23759	126.27
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	36	24700	145.75
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	43	25642	167.69
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	36	25964	138.65
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	51	26424	193.01
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	54	26964	200.27
	"Mississippi"	"28"	"75-79 years"	"75-79"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	56	28222	198.43
	"Mississippi"	"28"	"80-84 years"	"80-84"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	20	11634	171.91
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	23	11793	195.03
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	24	12236	196.14
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	40	12606	317.31
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	42	12977	323.65
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	43	13256	324.38
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	51	13621	374.42
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	45	13640	329.91
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	65	14297	454.64
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	67	14789	453.04
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	46	15166	303.31
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	61	15268	399.53
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	60	15721	381.66
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	52	15757	330.01
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	43	15902	270.41
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	51	15845	321.87
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	88	16174	544.08
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	82	16539	495.80
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	82	16851	486.62
	"Mississippi"	"28"	"80-84 years"	"80-84"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	76	17599	431.84
	"Mississippi"	"28"	"85-89 years"	"85-89"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	32	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	22	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	34	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	32	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	34	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	43	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	47	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	50	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	61	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	63	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	52	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	76	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	70	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	64	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	75	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	101	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	99	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	101	Not Applicable	Not Applicable
	"Mississippi"	"28"	"85-89 years"	"85-89"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	92	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	19	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	19	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	21	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	33	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	37	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	35	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	38	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	24	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	35	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	66	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	58	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	70	Not Applicable	Not Applicable
	"Mississippi"	"28"	"90-94 years"	"90-94"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	75	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	19	Not Applicable	Not Applicable
	"Mississippi"	"28"	"95-99 years"	"95-99"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"100+ years"	"100+"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"100+ years"	"100+"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"100+ years"	"100+"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"100+ years"	"100+"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"100+ years"	"100+"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"100+ years"	"100+"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"100+ years"	"100+"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"100+ years"	"100+"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"100+ years"	"100+"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"100+ years"	"100+"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"100+ years"	"100+"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
